player_id,short_name,nationality_name,poste,club_name,league_name,is_moroccan,overall_raw,pace,shooting,passing,dribbling,defending,physic,power_stamina,mentality_interceptions,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,overall,age,international_reputation,name_norm,pass_accuracy,duel_win_rate,pressings,carries,goal_ratio
17320,Han Ji Yul,Korea Republic,GKP,Daegu,K League 1,0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.5888888888888889,0.5268817204301076,0.5666666666666667,0.5888888888888889,0.1777777777777776,0.0714285714285714,0.0,han ji yul,0.6869,0.459,0.0115,0.0057,0.0828
17321,T. Ku-DiPietro,United States,MIL,DC United,Major League Soccer,0,54,0.711340206185567,0.5494505494505495,0.5161290322580645,0.6063829787234042,0.3888888888888889,0.5444444444444445,0.4631578947368421,0.3932584269662921,0.0,0.0,0.0,0.0,0.0,0.1777777777777776,0.1428571428571428,0.0,t. ku-dipietro,0.7724,0.4216,0.0304,0.0092,0.052
17322,E. Blikstad,Norway,DEF,Strømsgodset,Eliteserien,0,54,0.6082474226804123,0.2967032967032967,0.4193548387096774,0.5212765957446809,0.6,0.5777777777777778,0.3684210526315789,0.6179775280898876,0.0,0.0,0.0,0.0,0.0,0.1777777777777776,0.0714285714285714,0.0,e. blikstad,0.7788,0.3954,0.0231,0.009,0.0596
17323,C. Kendall,England,ATT,Lincoln City,League One,0,54,0.7319587628865979,0.5824175824175825,0.4193548387096774,0.5744680851063829,0.2888888888888889,0.5888888888888889,0.5789473684210527,0.3033707865168539,0.0,0.0,0.0,0.0,0.0,0.1777777777777776,0.1785714285714286,0.0,c. kendall,0.72,0.2898,0.0266,0.0083,0.0449
17324,L. Srdic,Bosnia and Herzegovina,DEF,Lugano,Super League,0,54,0.6288659793814433,0.2747252747252747,0.3118279569892473,0.3617021276595744,0.6222222222222222,0.7111111111111111,0.6526315789473685,0.5730337078651685,0.0,0.0,0.0,0.0,0.0,0.1777777777777776,0.1428571428571428,0.0,l. srdic,0.7788,0.3954,0.0231,0.009,0.0596
17325,C. dos Santos,United States,GKP,Inter Miami,Major League Soccer,0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.5888888888888889,0.5806451612903226,0.5888888888888889,0.5888888888888889,0.1777777777777776,0.1785714285714286,0.0,c. dos santos,0.6869,0.459,0.0115,0.0057,0.0828
17326,B. Kristiansen,Norway,DEF,Jerv,Eliteserien,0,54,0.5773195876288659,0.3626373626373627,0.4838709677419355,0.5212765957446809,0.5888888888888889,0.6111111111111112,0.4736842105263157,0.5955056179775281,0.0,0.0,0.0,0.0,0.0,0.1777777777777776,0.1071428571428571,0.0,b. kristiansen,0.7788,0.3954,0.0231,0.009,0.0596
17327,S. Fish,Wales,ATT,Leyton Orient,League Two,0,54,0.7525773195876289,0.5824175824175825,0.4838709677419355,0.5744680851063829,0.4444444444444445,0.5888888888888889,0.6842105263157895,0.4269662921348314,0.0,0.0,0.0,0.0,0.0,0.1777777777777776,0.0714285714285714,0.0,s. fish,0.72,0.2898,0.0266,0.0083,0.0449
17328,J. Milne,Scotland,MIL,Aberdeen,Premiership,0,54,0.6185567010309279,0.3736263736263736,0.5698924731182796,0.5212765957446809,0.5666666666666667,0.6333333333333333,0.4526315789473684,0.5280898876404494,0.0,0.0,0.0,0.0,0.0,0.1777777777777776,0.1071428571428571,0.0,j. milne,0.7724,0.4216,0.0304,0.0092,0.052
17329,N. Markanich,United States,ATT,Cincinnati,Major League Soccer,0,54,0.5979381443298969,0.6153846153846154,0.4086021505376344,0.5638297872340425,0.2222222222222222,0.6333333333333333,0.631578947368421,0.1910112359550561,0.0,0.0,0.0,0.0,0.0,0.1777777777777776,0.2142857142857143,0.0,n. markanich,0.72,0.2898,0.0266,0.0083,0.0449
17330,J. Ryan,Republic of Ireland,DEF,Sassuolo,Serie A,0,54,0.6597938144329897,0.4505494505494505,0.5268817204301076,0.5638297872340425,0.5444444444444445,0.5777777777777778,0.6526315789473685,0.5730337078651685,0.0,0.0,0.0,0.0,0.0,0.1777777777777776,0.0714285714285714,0.0,j. ryan,0.7788,0.3954,0.0231,0.009,0.0596
17331,D. Higgins,Republic of Ireland,MIL,UCD,Premier Division,0,54,0.6804123711340206,0.5274725274725275,0.5483870967741936,0.6063829787234042,0.5444444444444445,0.5888888888888889,0.6631578947368421,0.5280898876404494,0.0,0.0,0.0,0.0,0.0,0.1777777777777776,0.1428571428571428,0.0,d. higgins,0.7724,0.4216,0.0304,0.0092,0.052
17332,E. Kirkman,Chile,GKP,Everton,Primera Division,0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5666666666666667,0.6021505376344086,0.5555555555555556,0.6111111111111112,0.1777777777777776,0.1071428571428571,0.0,e. kirkman,0.6869,0.459,0.0115,0.0057,0.0828
17333,M. Méndez,Cuba,DEF,Inter Miami,Major League Soccer,0,54,0.6288659793814433,0.2967032967032967,0.3333333333333333,0.3829787234042553,0.6,0.6555555555555556,0.5789473684210527,0.5730337078651685,0.0,0.0,0.0,0.0,0.0,0.1777777777777776,0.2857142857142857,0.0,m. mendez,0.9476,0.3954,0.004877133746013787,0.0057089786664481,0.0596
17334,A. Noshe,Denmark,ATT,AaB,Superliga,0,54,0.865979381443299,0.5274725274725275,0.4516129032258065,0.6276595744680851,0.4666666666666667,0.5666666666666667,0.3999999999999999,0.4719101123595505,0.0,0.0,0.0,0.0,0.0,0.1777777777777776,0.0,0.0,a. noshe,0.72,0.2898,0.0266,0.0083,0.0449
17335,S. Negru,Republic of Ireland,DEF,Oxford United,League One,0,54,0.4742268041237113,0.2747252747252747,0.4086021505376344,0.4468085106382978,0.6222222222222222,0.5888888888888889,0.6210526315789473,0.6179775280898876,0.0,0.0,0.0,0.0,0.0,0.1777777777777776,0.1071428571428571,0.0,s. negru,0.7788,0.3954,0.0231,0.009,0.0596
17336,T. Renkel,Netherlands,GKP,SC Cambuur,Eredivisie,0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222222222222222,0.6111111111111112,0.5806451612903226,0.5777777777777778,0.5888888888888889,0.1777777777777776,0.0714285714285714,0.0,t. renkel,0.6869,0.459,0.0115,0.0057,0.0828
17337,H. Bright,Wales,DEF,Newport County,League Two,0,54,0.7525773195876289,0.3846153846153846,0.4946236559139785,0.5531914893617021,0.5333333333333333,0.5666666666666667,0.5473684210526316,0.5617977528089888,0.0,0.0,0.0,0.0,0.0,0.1777777777777776,0.0714285714285714,0.0,h. bright,0.7788,0.3954,0.0231,0.009,0.0596
17338,K. Kiilerich,Denmark,GKP,Viborg,Superliga,0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777777777777778,0.6,0.5376344086021506,0.6333333333333333,0.6,0.1777777777777776,0.0,0.0,k. kiilerich,0.6869,0.459,0.0115,0.0057,0.0828
